name,region,rating,kd,maps,kost,kpr,srv,plants,profile_url
SOLO.,BR,1.09,90-73 (+17),9,65%,0.80,35%,3,https://siege.gg/players/3861-solo
DNAMITE,BR,1.09,86-69 (+17),9,66%,0.83,33%,0,https://siege.gg/players/3963-dnamite
SDGundam,BR,1.09,78-71 (+7),10,69%,0.78,29%,0,https://siege.gg/players/4009-owo
BlaZ,BR,1.08,192-167 (+25),23,66%,0.77,32%,12,https://siege.gg/players/366-blaz
Deapek,BR,1.08,72-62 (+10),9,64%,0.77,34%,3,https://siege.gg/players/467-deapek
Benjamaster,BR,1.08,247-202 (+45),28,64%,0.80,34%,3,https://siege.gg/players/1607-benjamaster
Gotti,BR,1.08,81-65 (+16),10,66%,0.75,39%,1,https://siege.gg/players/2518-gotti
Nayqo,BR,1.08,67-74 (-7),10,69%,0.61,32%,12,https://siege.gg/players/3397-nayqo
Bae,BR,1.08,263-225 (+38),28,66%,0.80,31%,1,https://siege.gg/players/3411-bae
ZONKEY,BR,1.08,62-54 (+8),6,64%,0.83,28%,1,https://siege.gg/players/3463-zonkey
MIKEW,BR,1.08,227-196 (+31),26,70%,0.78,32%,3,https://siege.gg/players/3465-mikew
LUNAR,BR,1.08,50-45 (+5),5,71%,0.85,23%,0,https://siege.gg/players/3482-lunar
Sarks,BR,1.08,38-32 (+6),4,59%,0.90,23%,0,https://siege.gg/players/3708-sarks
AlxPrs,BR,1.08,143-132 (+11),15,67%,0.83,23%,0,https://siege.gg/players/3742-alxprs
LIKE,BR,1.08,90-75 (+15),11,64%,0.80,33%,5,https://siege.gg/players/3999-like
Kanzen,BR,1.07,252-222 (+30),28,66%,0.77,32%,6,https://siege.gg/players/1805-kanzenkyari
J9O,BR,1.07,273-235 (+38),33,69%,0.74,36%,1,https://siege.gg/players/1810-j9o
mitrix,BR,1.07,156-136 (+20),18,67%,0.80,30%,4,https://siege.gg/players/2782-mitrix
ICAH,BR,1.07,68-58 (+10),8,70%,0.78,33%,2,https://siege.gg/players/2786-icah
Nuers,BR,1.07,299-255 (+44),33,67%,0.81,30%,1,https://siege.gg/players/2935-nuers
Leadr,BR,1.07,124-110 (+14),18,71%,0.64,43%,11,https://siege.gg/players/3156-leadr
Ashn,BR,1.07,266-239 (+27),30,68%,0.79,28%,4,https://siege.gg/players/3258-ashn
Terd,BR,1.07,129-109 (+20),16,65%,0.75,36%,1,https://siege.gg/players/3277-terdsta
ELI,BR,1.07,121-108 (+13),15,67%,0.70,37%,1,https://siege.gg/players/3565-eli
Rexhun,BR,1.07,37-28 (+9),4,57%,0.88,33%,0,https://siege.gg/players/3735-rexhun
VULSPUR,BR,1.07,231-194 (+37),26,62%,0.79,33%,2,https://siege.gg/players/3763-vulspur
SNEAK,BR,1.07,46-39 (+7),5,66%,0.85,27%,0,https://siege.gg/players/3805-sneak
J9KRR,BR,1.07,61-50 (+11),7,67%,0.76,37%,0,https://siege.gg/players/3809-j9krr
TTODYZ,BR,1.07,32-29 (+3),4,69%,0.76,30%,1,https://siege.gg/players/3888-ttodyz
pino,BR,1.06,193-170 (+23),25,65%,0.71,37%,6,https://siege.gg/players/872-pino
LikEfac,BR,1.06,263-229 (+34),32,63%,0.80,29%,4,https://siege.gg/players/2424-likefac
Daffodil,BR,1.06,108-92 (+16),13,68%,0.77,34%,0,https://siege.gg/players/2956-daffodil
SKARP,BR,1.06,130-120 (+10),16,63%,0.73,32%,12,https://siege.gg/players/3092-skarp
Dodez,BR,1.06,356-312 (+44),39,66%,0.79,30%,7,https://siege.gg/players/3129-dodez
Azzr,BR,1.06,78-70 (+8),9,66%,0.80,28%,2,https://siege.gg/players/3179-azzr
ANGELZZ,BR,1.06,275-242 (+33),30,63%,0.80,29%,1,https://siege.gg/players/3201-angelzz
Spiff,BR,1.06,75-65 (+10),8,60%,0.83,27%,2,https://siege.gg/players/3208-spiff
FLEXY,BR,1.06,283-254 (+29),34,63%,0.78,29%,2,https://siege.gg/players/3857-flexy
Darcly,BR,1.06,71-64 (+7),10,72%,0.66,40%,4,https://siege.gg/players/3870-darcly
MONK,BR,1.05,66-59 (+7),6,60%,0.88,21%,0,https://siege.gg/players/341-monk
Doki,BR,1.05,195-176 (+19),22,63%,0.78,29%,3,https://siege.gg/players/391-doki
Beeno,BR,1.05,195-183 (+12),26,67%,0.68,35%,24,https://siege.gg/players/2112-beeno
JAY-,BR,1.05,148-136 (+12),17,65%,0.77,28%,0,https://siege.gg/players/2852-jay
P9,BR,1.05,117-100 (+17),13,63%,0.82,30%,0,https://siege.gg/players/2868-p9
Maquina,BR,1.05,161-140 (+21),18,62%,0.83,28%,1,https://siege.gg/players/3126-itzmaquina
FENZ,BR,1.05,67-57 (+10),8,70%,0.72,38%,0,https://siege.gg/players/3455-fenz
KOSHI,BR,1.05,18-19 (-1),2,69%,0.78,17%,1,https://siege.gg/players/3925-koshi
Rusher,BR,1.05,57-54 (+3),6,66%,0.83,21%,1,https://siege.gg/players/3991-rusher
Surf,BR,1.04,261-241 (+20),31,68%,0.75,30%,4,https://siege.gg/players/2397-surf
L0BIN,BR,1.04,352-318 (+34),39,65%,0.78,29%,2,https://siege.gg/players/2655-l0binn
Gaspro,BR,1.04,51-53 (-2),8,73%,0.59,39%,7,https://siege.gg/players/3093-gaspro
NYJL,BR,1.04,118-111 (+7),15,64%,0.74,30%,4,https://siege.gg/players/3127-nyjl
DORA,BR,1.04,174-160 (+14),23,67%,0.69,36%,14,https://siege.gg/players/3177-dora
EUPOR,BR,1.04,269-242 (+27),34,65%,0.75,32%,10,https://siege.gg/players/3181-eupor
SkyZs,BR,1.04,89-83 (+6),10,64%,0.82,23%,1,https://siege.gg/players/3396-skyzs
SHMINK,BR,1.04,20-20 (+0),2,68%,0.80,20%,0,https://siege.gg/players/3497-shmink
Mili,BR,1.04,110-102 (+8),13,60%,0.79,26%,3,https://siege.gg/players/3899-mili
BODOLF,BR,1.04,61-59 (+2),9,67%,0.64,38%,1,https://siege.gg/players/3944-bodolf
Sunset,BR,1.04,96-90 (+6),12,68%,0.68,36%,6,https://siege.gg/players/3982-sunset
xS3xyCake,BR,1.03,138-133 (+5),18,69%,0.71,31%,4,https://siege.gg/players/101-sexycake
Cyber,BR,1.03,313-287 (+26),37,63%,0.77,29%,8,https://siege.gg/players/104-cyb3r
p4sh4,BR,1.03,82-80 (+2),10,62%,0.75,26%,2,https://siege.gg/players/534-p4sh4
Hashom,BR,1.03,108-94 (+14),13,62%,0.76,34%,1,https://siege.gg/players/2228-hashom
MARMALADE,BR,1.03,84-77 (+7),11,66%,0.68,37%,4,https://siege.gg/players/2329-marmalade
jlaDD,BR,1.03,111-103 (+8),13,62%,0.78,27%,5,https://siege.gg/players/2870-jladd
Loira,BR,1.03,204-193 (+11),22,61%,0.81,23%,4,https://siege.gg/players/3169-loira
RORICK,BR,1.03,79-67 (+12),10,64%,0.72,38%,1,https://siege.gg/players/3191-rorick
Bapn,BR,1.03,69-68 (+1),8,64%,0.84,17%,0,https://siege.gg/players/3378-bapn
Asa,BR,1.03,189-181 (+8),26,64%,0.69,33%,19,https://siege.gg/players/3512-asa
BMZY,BR,1.03,41-40 (+1),5,70%,0.76,25%,0,https://siege.gg/players/3802-bmzy
JAYYGUNS,BR,1.03,86-79 (+7),9,64%,0.76,30%,1,https://siege.gg/players/3895-jayyguns
NUBZ,BR,1.03,27-23 (+4),3,63%,0.75,36%,1,https://siege.gg/players/3930-nubz
AWNDRAY,BR,1.03,61-53 (+8),7,67%,0.76,33%,0,https://siege.gg/players/3938-awndray
FENO,BR,1.03,224-207 (+17),26,61%,0.82,24%,1,https://siege.gg/players/3949-feno
NILAR,BR,1.03,33-31 (+2),4,64%,0.79,26%,0,https://siege.gg/players/3966-nilar
ArFeng,BR,1.03,96-93 (+3),12,65%,0.72,30%,13,https://siege.gg/players/4000-arfeng
Faallz,BR,1.02,112-113 (-1),16,65%,0.66,33%,5,https://siege.gg/players/1021-faallz
Yuzus,BR,1.02,216-213 (+3),32,70%,0.66,34%,4,https://siege.gg/players/1697-yuzus
Tr1ixd,BR,1.02,99-99 (+0),13,67%,0.69,30%,2,https://siege.gg/players/2226-tr1ixd
KURTZ,BR,1.02,120-121 (-1),15,62%,0.76,23%,2,https://siege.gg/players/2277-kurtz
DEADSHT,BR,1.02,76-71 (+5),9,57%,0.81,24%,2,https://siege.gg/players/2423-deadsht
Silent,BR,1.02,82-72 (+10),9,68%,0.73,36%,2,https://siege.gg/players/2832-silentendz
NITRO.,BR,1.02,124-118 (+6),16,64%,0.70,33%,1,https://siege.gg/players/3158-nitro
Spiker,BR,1.02,212-196 (+16),28,64%,0.65,40%,19,https://siege.gg/players/3223-spiker
MENPS,BR,1.02,84-74 (+10),12,65%,0.69,38%,0,https://siege.gg/players/3525-menps
SoloMiD,BR,1.02,55-58 (-3),9,69%,0.57,39%,6,https://siege.gg/players/3868-solomid
KHAOTIC,BR,1.02,41-46 (-5),6,60%,0.63,29%,6,https://siege.gg/players/3878-khaotic
Fiber,BR,1.02,101-95 (+6),12,67%,0.72,32%,0,https://siege.gg/players/3979-fiber
Recap,BR,1.02,94-90 (+4),12,63%,0.70,32%,1,https://siege.gg/players/4005-recap
Carpe,BR,1.02,61-52 (+9),8,65%,0.70,40%,0,https://siege.gg/players/4007-carpe
Rexen,BR,1.01,248-242 (+6),31,65%,0.72,30%,7,https://siege.gg/players/1040-rexen
Mowwwgli,BR,1.01,326-325 (+1),36,62%,0.79,21%,4,https://siege.gg/players/2432-mowwwgli
PNNO9,BR,1.01,109-111 (-2),16,66%,0.62,37%,8,https://siege.gg/players/2910-pnno9
nade,BR,1.01,196-191 (+5),29,66%,0.60,41%,20,https://siege.gg/players/2939-nade
Atom,BR,1.01,157-159 (-2),18,62%,0.77,21%,5,https://siege.gg/players/2981-tra
Packer,BR,1.01,214-204 (+10),26,65%,0.73,30%,3,https://siege.gg/players/3001-packer
Gomess,BR,1.01,89-91 (-2),13,69%,0.63,35%,8,https://siege.gg/players/3134-gomess7
TWX,BR,1.01,34-33 (+1),4,64%,0.76,26%,0,https://siege.gg/players/3347-twx
Adrian,BR,1.01,312-318 (-6),39,66%,0.67,31%,9,https://siege.gg/players/3501-adrian
RADENTY,BR,1.01,50-47 (+3),5,62%,0.75,29%,0,https://siege.gg/players/3669-radenty
Basthian,BR,1.01,129-127 (+2),16,66%,0.73,28%,0,https://siege.gg/players/3736-basthian
GARREN,BR,1.01,36-35 (+1),5,62%,0.67,35%,1,https://siege.gg/players/3804-garren
KIRIMPITBULL,BR,1.01,23-25 (-2),4,68%,0.72,21%,0,https://siege.gg/players/3886-kirimpitbull
Spoit,BR,1.0,246-242 (+4),31,61%,0.71,30%,5,https://siege.gg/players/380-spoit
KOOLAID,BR,1.0,54-57 (-3),7,68%,0.63,33%,4,https://siege.gg/players/1802-koolaid
Trevmak,BR,1.0,86-98 (-12),13,67%,0.62,29%,15,https://siege.gg/players/2109-trevmak
JJBlazt,BR,1.0,61-57 (+4),8,62%,0.66,38%,6,https://siege.gg/players/2140-blaztful
Florio,BR,1.0,125-127 (-2),18,67%,0.64,34%,9,https://siege.gg/players/2260-florio
naka,BR,1.0,100-96 (+4),13,63%,0.71,31%,4,https://siege.gg/players/2275-naka
Jeggz,BR,1.0,98-92 (+6),12,63%,0.71,33%,1,https://siege.gg/players/3180-jeggz
RAASTIN,BR,1.0,97-93 (+4),12,61%,0.70,33%,5,https://siege.gg/players/3502-raastin
NIFSU,BR,1.0,92-96 (-4),12,65%,0.66,30%,9,https://siege.gg/players/3859-nifsu
AYEX,BR,1.0,45-47 (-2),5,64%,0.76,20%,0,https://siege.gg/players/3914-ayex
ABEI,BR,1.0,76-79 (-3),11,68%,0.68,29%,2,https://siege.gg/players/3996-abei
Fultz,BR,0.99,223-238 (-15),33,66%,0.61,35%,23,https://siege.gg/players/1077-fultz
HerdsZ,BR,0.99,232-225 (+7),27,60%,0.76,26%,0,https://siege.gg/players/1114-herdssz
WILL,BR,0.99,82-90 (-8),15,68%,0.52,43%,13,https://siege.gg/players/1392-will
Fntzy,BR,0.99,223-221 (+2),25,60%,0.83,18%,0,https://siege.gg/players/2520-fntzy
Jv92,BR,0.99,240-226 (+14),29,61%,0.74,30%,2,https://siege.gg/players/2651-joao92jv
dfuzr,BR,0.99,219-214 (+5),26,63%,0.73,28%,3,https://siege.gg/players/3457-dfuzr
DERNEKA,BR,0.99,86-90 (-4),11,58%,0.74,23%,0,https://siege.gg/players/3697-derneka
HURBYZ,BR,0.99,15-17 (-2),2,63%,0.79,10%,1,https://siege.gg/players/3769-hurbyz
LAMBE,BR,0.99,106-107 (-1),12,61%,0.76,23%,1,https://siege.gg/players/3858-lambe
XINA,BR,0.99,46-50 (-4),6,68%,0.72,21%,0,https://siege.gg/players/3879-xina
Nesta,BR,0.99,101-99 (+2),13,58%,0.73,28%,3,https://siege.gg/players/3898-nesta
REAZ,BR,0.99,188-183 (+5),23,61%,0.75,27%,2,https://siege.gg/players/3935-reaz
ALRD,BR,0.99,119-117 (+2),16,59%,0.73,27%,3,https://siege.gg/players/3955-alrd
Naka,BR,0.99,48-49 (-1),6,60%,0.70,28%,0,https://siege.gg/players/3989-naka1x
Bullet1,BR,0.98,177-173 (+4),24,65%,0.69,32%,1,https://siege.gg/players/98-bullet
Elemzje,BR,0.98,189-196 (-7),26,66%,0.69,28%,2,https://siege.gg/players/174-elemzje
SpeakEasy,BR,0.98,107-116 (-9),16,66%,0.62,32%,12,https://siege.gg/players/610-speakeasy
KDS,BR,0.98,270-276 (-6),37,65%,0.67,32%,1,https://siege.gg/players/1109-kds
P4TOXYZIN,BR,0.98,103-107 (-4),15,68%,0.65,32%,2,https://siege.gg/players/1724-p4toxyzin
Bassetto,BR,0.98,73-81 (-8),11,69%,0.60,33%,8,https://siege.gg/players/2256-bassetto
Gity,BR,0.98,86-85 (+1),12,66%,0.70,30%,1,https://siege.gg/players/2325-gity
LOLLO,BR,0.98,158-165 (-7),23,64%,0.63,34%,12,https://siege.gg/players/2497-lollo
Hatez,BR,0.98,194-186 (+8),25,61%,0.72,31%,1,https://siege.gg/players/2660-hatez
yektz,BR,0.98,124-121 (+3),18,62%,0.64,37%,5,https://siege.gg/players/2774-yektz
SWAG,BR,0.98,118-121 (-3),15,63%,0.73,25%,2,https://siege.gg/players/3130-swag
ZURS,BR,0.98,62-64 (-2),7,68%,0.72,25%,0,https://siege.gg/players/3467-zurs
SKOOB,BR,0.98,94-90 (+4),11,58%,0.76,27%,1,https://siege.gg/players/3495-skoob
MARTEAU,BR,0.98,175-177 (-2),26,64%,0.64,35%,5,https://siege.gg/players/3513-marteau
QUINTZ,BR,0.98,84-88 (-4),11,65%,0.72,24%,2,https://siege.gg/players/3520-quintz
GNRIVAL,BR,0.98,88-91 (-3),12,65%,0.72,26%,1,https://siege.gg/players/3747-gnrival
BUTCHRR,BR,0.98,65-66 (-1),8,60%,0.72,26%,2,https://siege.gg/players/3863-butchrr
LENDAO,BR,0.98,81-88 (-7),12,62%,0.67,27%,12,https://siege.gg/players/3874-lendao
Gryxr,BR,0.97,105-114 (-9),14,64%,0.68,26%,2,https://siege.gg/players/1316-gryxr
AQUI,BR,0.97,168-178 (-10),23,65%,0.67,29%,5,https://siege.gg/players/1517-aqui
Kyno,BR,0.97,213-236 (-23),29,63%,0.64,28%,17,https://siege.gg/players/1871-kyno
TUCU,BR,0.97,128-128 (+0),16,60%,0.72,27%,0,https://siege.gg/players/2038-tucu
Oscr,BR,0.97,239-252 (-13),34,65%,0.66,30%,8,https://siege.gg/players/2307-oscr
resetz,BR,0.97,103-104 (-1),13,62%,0.75,24%,1,https://siege.gg/players/2659-resetz
Savage,BR,0.97,249-277 (-28),36,65%,0.61,32%,20,https://siege.gg/players/3090-savage
RNOTUMBO,BR,0.97,105-118 (-13),16,64%,0.57,35%,14,https://siege.gg/players/3213-rnotumbo
DANTE7,BR,0.97,88-83 (+5),12,58%,0.73,31%,1,https://siege.gg/players/3320-dante7
YURIVST,BR,0.97,45-49 (-4),6,59%,0.63,30%,10,https://siege.gg/players/3696-yurivst
DEN,BR,0.97,128-138 (-10),17,62%,0.67,27%,2,https://siege.gg/players/3826-den
Raid,BR,0.97,88-90 (-2),12,64%,0.72,26%,0,https://siege.gg/players/3862-raidbullys
ZAARAMY,BR,0.97,195-190 (+5),23,59%,0.77,24%,1,https://siege.gg/players/3936-zaaramy
ROCKNROLLDJ,BR,0.97,50-53 (-3),7,66%,0.62,33%,2,https://siege.gg/players/3940-rocknrolldj
MARATSZ,BR,0.97,105-109 (-4),16,64%,0.65,32%,3,https://siege.gg/players/3952-maratsz
Levy,BR,0.96,119-122 (-3),16,62%,0.70,27%,2,https://siege.gg/players/272-lev1
JANGO,BR,0.96,14-15 (-1),2,68%,0.74,21%,0,https://siege.gg/players/1885-jango
Twiizt,BR,0.96,12-14 (-2),2,62%,0.75,12%,0,https://siege.gg/players/2125-twiizt
Neskin,BR,0.96,98-96 (+2),13,61%,0.70,31%,1,https://siege.gg/players/2261-neskin
Stk,BR,0.96,256-259 (-3),30,59%,0.75,24%,5,https://siege.gg/players/2519-stk
BOKZERA,BR,0.96,58-60 (-2),8,67%,0.64,34%,3,https://siege.gg/players/3200-bokzera
VNK,BR,0.96,88-93 (-5),11,58%,0.75,20%,0,https://siege.gg/players/3222-vnk
TEDDY,BR,0.96,17-18 (-1),2,68%,0.68,28%,0,https://siege.gg/players/3492-teddy
TAZZY,BR,0.96,50-54 (-4),5,64%,0.75,19%,0,https://siege.gg/players/3509-tazzy
MomoWiNGs,BR,0.96,89-96 (-7),12,65%,0.63,31%,4,https://siege.gg/players/3617-momorins
KzB,BR,0.96,101-108 (-7),12,67%,0.72,23%,0,https://siege.gg/players/3618-kzb
Lasmooo,BR,0.96,54-59 (-5),9,65%,0.62,32%,1,https://siege.gg/players/3670-lasmoooo
SYLO,BR,0.96,194-215 (-21),26,63%,0.66,26%,9,https://siege.gg/players/3904-sylo
STERN,BR,0.96,41-44 (-3),5,59%,0.69,25%,2,https://siege.gg/players/3907-stern
RUSHZE,BR,0.96,98-100 (-2),11,54%,0.79,19%,1,https://siege.gg/players/3933-rushze
Cpk,BR,0.96,90-97 (-7),12,64%,0.67,27%,0,https://siege.gg/players/4001-cpk
Pau1,BR,0.96,64-65 (-1),10,66%,0.64,35%,2,https://siege.gg/players/4010-pau1
Dream,BR,0.95,68-80 (-12),12,65%,0.55,34%,10,https://siege.gg/players/1349-dream
njr,BR,0.95,86-96 (-10),13,65%,0.58,35%,4,https://siege.gg/players/1809-njr
NearZ,BR,0.95,120-129 (-9),16,61%,0.71,23%,2,https://siege.gg/players/2773-nearz
Semper,BR,0.95,62-60 (+2),8,57%,0.71,31%,0,https://siege.gg/players/3138-semper
VIPOA,BR,0.95,17-17 (+0),2,56%,0.74,26%,1,https://siege.gg/players/3462-vipoa
SKY7,BR,0.95,47-51 (-4),6,61%,0.72,21%,0,https://siege.gg/players/3799-sky7
V7NOMZ,BR,0.95,88-113 (-25),14,69%,0.55,28%,17,https://siege.gg/players/3943-v7nomz
DEVILSZ,BR,0.95,121-125 (-4),16,61%,0.75,22%,1,https://siege.gg/players/3953-devilsz
A1mer,BR,0.95,43-49 (-6),6,62%,0.62,28%,4,https://siege.gg/players/3990-a1mer
BriD,BR,0.94,148-204 (-56),32,67%,0.45,37%,36,https://siege.gg/players/22-brid
ERKKARI,BR,0.94,35-36 (-1),5,61%,0.65,33%,1,https://siege.gg/players/462-erkkari
Alem4o,BR,0.94,147-160 (-13),22,62%,0.59,35%,10,https://siege.gg/players/1738-alem4o
GABU,BR,0.94,35-33 (+2),4,51%,0.78,26%,0,https://siege.gg/players/3521-gabu
HUD,BR,0.94,16-17 (-1),2,60%,0.70,26%,0,https://siege.gg/players/3758-hud
SOGGYC,BR,0.94,41-41 (+0),5,54%,0.69,30%,0,https://siege.gg/players/3910-soggyc
CODED,BR,0.94,112-122 (-10),14,63%,0.70,22%,1,https://siege.gg/players/3941-coded
FLUANCY,BR,0.94,101-115 (-14),14,63%,0.64,27%,4,https://siege.gg/players/3942-fluancy
SM1SS,BR,0.94,27-28 (-1),4,59%,0.64,33%,1,https://siege.gg/players/3969-sm1ss
SCYTHER,BR,0.93,99-116 (-17),16,64%,0.61,28%,7,https://siege.gg/players/579-scyther
Hornetao,BR,0.93,46-49 (-3),6,60%,0.65,30%,0,https://siege.gg/players/1559-horneto
Pikan,BR,0.93,78-81 (-3),11,60%,0.71,26%,0,https://siege.gg/players/1999-pikaceu
GoodBoy,BR,0.93,85-94 (-9),11,58%,0.73,19%,3,https://siege.gg/players/2940-goodboy
POKER,BR,0.93,79-90 (-11),11,60%,0.64,27%,3,https://siege.gg/players/3684-poker
Wizard,BR,0.93,63-71 (-8),9,62%,0.67,24%,2,https://siege.gg/players/3816-wizarduk
QUARTURNER,BR,0.93,57-66 (-9),9,62%,0.59,31%,4,https://siege.gg/players/3945-quarturner
SeiNov9,BR,0.93,39-50 (-11),6,63%,0.57,27%,6,https://siege.gg/players/3992-seinov9
SKIDDY,BR,0.92,64-75 (-11),9,60%,0.65,23%,2,https://siege.gg/players/3087-skiddy
ZLUKLOK,BR,0.92,65-83 (-18),12,66%,0.54,31%,4,https://siege.gg/players/3767-zluklok
KANEDA,BR,0.92,44-49 (-5),5,57%,0.72,19%,0,https://siege.gg/players/3883-kaneda
SERX,BR,0.92,58-68 (-10),8,63%,0.64,24%,4,https://siege.gg/players/3894-serx
MentalistC,BR,0.91,38-52 (-14),8,63%,0.44,40%,8,https://siege.gg/players/951-mentalistc
Forrest,BR,0.91,140-168 (-28),22,60%,0.56,32%,18,https://siege.gg/players/1318-forrest
RAIO,BR,0.91,27-32 (-5),4,62%,0.68,20%,0,https://siege.gg/players/1736-raio
Rappz,BR,0.91,260-315 (-55),39,63%,0.60,27%,14,https://siege.gg/players/2000-rappz
Dash,BR,0.91,201-244 (-43),29,63%,0.62,24%,11,https://siege.gg/players/2268-d4sh
Rovi,BR,0.91,112-130 (-18),16,61%,0.60,30%,5,https://siege.gg/players/2418-rovi
Ape,BR,0.91,112-128 (-16),16,58%,0.65,25%,1,https://siege.gg/players/2926-ape
CroqSon,BR,0.91,60-69 (-9),9,63%,0.64,26%,0,https://siege.gg/players/3175-croqson
CANDLE,BR,0.91,13-14 (-1),2,50%,0.81,12%,0,https://siege.gg/players/3470-candle
DUCAGN,BR,0.91,31-36 (-5),4,56%,0.70,18%,1,https://siege.gg/players/3522-ducagn
bbySharKK,BR,0.91,204-234 (-30),28,60%,0.62,28%,1,https://siege.gg/players/3667-bbysharkk
AZuKi,BR,0.91,74-87 (-13),11,59%,0.67,20%,2,https://siege.gg/players/3713-azuki
VICBANDS,BR,0.91,45-56 (-11),6,62%,0.60,25%,0,https://siege.gg/players/3751-vicbands
Vrionx,BR,0.91,87-103 (-16),13,60%,0.63,25%,0,https://siege.gg/players/3896-vrionx
